baseMean,log2FoldChange,lfcSE,pvalue,padj
LTBR,397.542425768011,3.02135231866945,0.33100047602889,1.0707204273658e-21,1.15872939549605e-20
LTC4S,22.0344374190527,5.96475506149678,0.915277054699235,5.36119057030885e-13,2.8883869517924e-12
LTF,22.7837882635516,3.88669263881475,0.618656976426334,1.86994541651919e-12,9.5972926717203e-12
LVRN,20.0054532033285,4.23507212057067,0.532855470558365,8.97465547593861e-18,7.18178278797014e-17
LY6G6C,8.18968750926665,4.71457952796636,0.595972579115303,1.13854497747105e-17,9.02814415090111e-17
LYN,9754.6085565422,2.53348181012387,0.173264901907323,5.30225111309792e-50,3.9869728736204e-48
LYPD6,1.8743834769265,3.02764738130854,0.76363683710224,8.24771593988288e-07,2.44862839637946e-06
MAB21L3,4.4066796392478,2.9240096362814,0.513744041312661,1.83459424281766e-10,7.90820275906944e-10
MACROD1,55.6399232518192,2.07263864928146,0.212788691853943,1.00636896880662e-23,1.29852859917392e-22
MAEA,1029.59130271128,2.18297704835495,0.199297184362698,2.59950966607303e-29,5.04993832122984e-28
MAFA,3.79584129482837,3.58809435002901,0.804446069069629,5.13272613792146e-08,1.73530204663462e-07
MAFB,334.160803291835,3.12851092413511,0.332240606661848,6.45868664325122e-23,7.71724578709025e-22
MAFF,11.8750782867285,2.86310328116024,0.366630496226349,9.93933648749825e-17,7.33777930699987e-16
MAFG,267.212472744607,2.03096081441498,0.356415982584344,6.64217918084507e-10,2.71938079816574e-09
MAG,1396.89256054053,2.44279551196518,0.16592660764643,1.32985758059974e-50,1.05451661334375e-48
MAGIX,16.462005808274,2.50475467684573,0.27541800243598,2.4735806679198e-21,2.60892471292992e-20
MAML2,1258.49315451503,2.57566721030252,0.225095632250638,6.30546838708066e-32,1.46469901481521e-30
MAML3,250.621521853568,2.25830557570458,0.196788037987097,6.29126906241259e-32,1.46334918391717e-30
MAP1LC3A,499.303656178385,2.28883218669296,0.253224346873294,5.45568465360984e-21,5.60508944536064e-20
MAP2K7,280.58430848178,2.08862128943143,0.137650259065149,2.53339148480451e-53,2.38891970013052e-51
MAP3K3,1679.35500373611,2.15900544485709,0.221518467089225,8.09870800490811e-24,1.05120506804778e-22
MAP4K4,4494.79388712014,2.75621537647964,0.252985125030841,2.51517941424408e-29,4.89702063409463e-28
MAPK1,1982.20214271821,2.74057535881676,0.175371352517583,1.034708043454e-56,1.17977005346764e-54
MAPK8IP1,5.27293911306175,2.25732446699591,0.327013744440509,1.84160717536631e-13,1.03601538775444e-12
MAPKAPK2,947.244070522645,2.3621542021138,0.117363650667115,1.35572581239958e-91,1.26174889280524e-88
MAPRE2,2383.65283055365,2.23465851716563,0.219619242721149,9.57094483602038e-26,1.43687721742148e-24
MAPRE3,130.447154196021,3.2416481839502,0.321271783699797,7.62278220393356e-26,1.15233479677315e-24
MARCHF2,404.136742748545,3.2347965072546,0.367502235461129,1.6249788862839e-20,1.60792720767003e-19
MARCKS,8719.03514154669,6.94561477856949,0.365502177674343,4.713763303284e-82,2.63496955803182e-79
MARCKSL1,2463.95765947417,5.5956505836066,0.403914036871373,1.25095889159906e-45,7.25015875878591e-44
MAX,2258.57490516242,3.15048941895375,0.281814142241321,7.25146578186855e-31,1.5617508711691e-29
MBD6,370.366935892078,2.17683417333096,0.19932420835162,3.75032651558619e-29,7.16587580113922e-28
MBOAT7,795.689554279459,3.13155469710101,0.186917605752168,8.12682343747442e-65,1.46157149347156e-62
MC1R,6.32800931622922,3.21228494626309,0.434625876635493,1.7040954813187e-15,1.13725882446843e-14
MCF2L2,156.194098026166,5.29214074748067,0.390692928980002,6.14733173925107e-44,3.15412359385985e-42
MCTP2,1643.56741748086,3.50098881345944,0.248008429834777,2.94595000430281e-47,1.91048690799489e-45
MDGA1,1.37779669190017,2.34514434877259,0.912213947086445,0.000295519380445442,0.000637169149903688
ME1,65.3228411732021,5.45460339807202,0.544275561228075,9.44471055751047e-26,1.41914707731068e-24
MED15,1010.89860268439,3.09917265214428,0.217446533594512,6.69280602055967e-48,4.47341000109822e-46
MEF2D,3201.07297443923,3.55004458641256,0.160818636810522,5.24103860640422e-110,3.04766394962405e-106
MEGF9,1086.52434975876,4.08361350369687,0.309236958371259,4.34284863800623e-42,1.94758340591308e-40
MEI1,15.8410861419433,2.15347978666877,0.446187835493826,6.05680788005319e-08,2.03038073534835e-07
MEIS1,63.3424714927996,2.03274490693029,0.423091147172311,8.53509492771587e-08,2.81784123796373e-07
MEIS3,5.37980353590735,2.37796880943173,0.42209168171022,5.25282070573351e-10,2.16837333676103e-09
MFAP2,8.6217236874401,2.29261728696992,0.345980183064098,1.17424768517023e-12,6.13683369316798e-12
MFSD2B,14.7432373802693,3.8962350161863,0.624281307883503,2.41399599708605e-12,1.22919323319224e-11
MGAM,365.733567213311,3.26994667009606,0.323849742393503,6.87644085713611e-26,1.04403403614221e-24
MGAT3,0.885755564197782,2.38964809668913,0.817915481569699,9.63638464683742e-05,0.000223083940453407
MICAL1,1080.99469504225,2.54416641205005,0.285383730086081,1.21183173028319e-20,1.2107906377314e-19
MIDN,3103.79000363916,3.27812620552992,0.239358148683025,1.36966009738952e-44,7.46678762467506e-43
MINDY3,1806.3773137414,2.80222648972429,0.282540633730321,6.75109616462484e-25,9.48251792205155e-24
MKRN1,872.120372060441,2.57903661301948,0.227440135315952,2.05121690305636e-31,4.59351461794842e-30
MLXIP,2435.49780884889,2.99036350816213,0.204336267755809,2.93027008626145e-50,2.25191901563132e-48
MMP14,27.2882081832699,2.84185475137407,0.434754931874805,1.05562918961752e-12,5.53348894617719e-12
MMP25,3583.05154400408,4.67798987146935,0.314666752761966,2.52463791142765e-52,2.16957184063327e-50
MMP9,327.597324853399,7.21602234600581,0.699003309157877,1.0993898283735e-26,1.77746576051674e-25
MMRN1,14.0196765522011,3.36812655872832,0.597794568119062,1.54291519965219e-10,6.68558262740498e-10
MN1,26.0346645131873,2.45196934160445,0.401453966802589,2.71463330865433e-11,1.26217425558302e-10
MNT,616.911858890715,2.55195955479489,0.257716006581097,1.01275802331325e-24,1.40330132777599e-23
MOB3A,1827.38749337197,2.29124154569201,0.192711955331145,4.6158635923719e-34,1.24843008323919e-32
MOCS1,627.689441495667,2.07215751197693,0.307912785188522,8.54562541472678e-13,4.52850654191703e-12
MPIG6B,269.626228642101,7.00143715986491,0.632348137060274,3.75914607990077e-30,7.75157250163935e-29
MPL,9.83183205901767,5.63060915264369,0.779533264690461,3.54788006950829e-15,2.30943163479747e-14
MRGPRF,0.854380158465595,2.03902952382396,0.832514686429099,0.000735776484344732,0.0014940776125473
MRPL40,106.781037859428,3.50173785372608,0.217496898218302,2.51859843840922e-60,3.37976536600375e-58
MRPS15,594.352142252347,2.02246019841417,0.197919779277479,8.95779322623406e-26,1.34714398992804e-24
MS4A8,726.801386830543,2.04098226859397,0.310446326496542,2.61394829232881e-12,1.32443589775417e-11
MSANTD1,6.68484304291086,2.20148364447766,0.343279655891021,5.66213393999792e-12,2.78713111126591e-11
MTA1,280.968278138354,2.69759612150201,0.139035498296266,1.69488773664199e-85,1.28553550285737e-82
MTMR11,1.752727345041,2.20524969312523,0.587822603873648,6.95275664972114e-06,1.85943338577932e-05
MTUS1,23.1823304921246,3.33544071994265,0.399380347758178,7.18254783934163e-19,6.28382883938389e-18
MUC15,3.04913786416087,2.88786450201552,0.958389456544242,3.25012683204014e-05,8.01052028608933e-05
MXD1,8542.87676033295,4.56004912372015,0.281942537160537,3.50607292959962e-61,5.09695352140545e-59
MYBPC2,160.625255599999,2.92190401805975,0.334272872876749,3.87207605863743e-20,3.73608223688772e-19
MYBPHL,2.30853442439701,3.1623113331415,0.928593165135319,5.94191551242076e-06,1.60459312870248e-05
MYCN,2.17936606806751,2.22241185931145,0.594313251741919,7.06838018694761e-06,1.88890766484836e-05
MYD88,3686.4072031676,3.16035617139007,0.256973044101384,1.31148534691467e-36,4.24468680462458e-35
MYH6,2.41581603497076,2.73614413366249,0.878593390786062,2.92613451508169e-05,7.25709647648565e-05
MYL9,180.610083162415,4.47970359321121,0.371325313965172,7.37759121034812e-36,2.26588166662893e-34
MYLK,48.864918173112,5.73623354968903,0.740238585238946,7.50583549682739e-17,5.59330628971182e-16
MYLK2,1.04305343616784,2.21296935785695,0.853863720762399,0.000355664713209052,0.000758690501581304
MYO7A,0.892397925999982,2.02269720928799,0.876702428483722,0.00109542022524618,0.00217550157438749
MYOCD,2.61776011977497,2.29022122586228,0.541577567216827,8.00847087125505e-07,2.38043575309328e-06
MYRF,62.2162097012589,2.14816203266735,0.337042728883841,8.0623870527701e-12,3.92105776792792e-11
MYRFL,11.484258348309,3.77929731625554,0.527282032699433,4.88966708580492e-15,3.14065693342662e-14
MYT1L,2.22874452709828,2.2571147195217,0.77341350498658,0.000123629733376802,0.000282367203293834
MYZAP,1.34403199620137,2.60760151489494,0.765892185334047,1.3069061692943e-05,3.38615448141082e-05
NACC2,93.8390468001911,2.43324644691642,0.402278363445077,4.02578789363594e-11,1.8433036694089e-10
NAIP,5748.10999088227,2.86633995983587,0.326084879042365,2.65191040133437e-20,2.59464817449681e-19
NBEAL2,4692.63265241752,2.02050650064758,0.205584040503921,4.68440913075835e-24,6.15357810889152e-23
NCF1,3787.47718295248,5.33261472050749,0.301496444859236,4.24216252309607e-72,1.1563207064908e-69
NCLN,749.898709427482,2.36658542391789,0.233113181191536,1.00420490705551e-25,1.49985912701913e-24
NCOR2,1538.02604576948,2.4888487183033,0.163217676973333,4.58999806435655e-54,4.52387097359887e-52
NDUFA4L2,2.79503253531,2.89263245547771,0.564654432763072,4.3906423958767e-09,1.6557448464347e-08
NDUFS2,5317.54068187629,2.86060167042314,0.179244890156768,4.84467430880421e-59,6.12430024036881e-57
NECTIN1,57.2063386178973,2.40153968129854,0.211163077049639,1.69653803107419e-31,3.81393117939294e-30
NECTIN2,248.632424006518,3.98720892315303,0.467343721459657,8.02505830989032e-20,7.55516147954866e-19
NES,1.16172271113969,2.21101796916542,0.820207060020932,0.000265001569051704,0.000575280285229838
NEURL2,35.2420569833897,3.72640978508823,0.382790107408907,1.5441082373225e-24,2.1060960281541e-23
NEURL3,1.44483957559019,2.52085441309228,0.690423545547224,5.98134444320951e-06,1.61456331859058e-05
NFAM1,1259.91578253138,3.26407911434596,0.304067305831912,8.62741851804036e-29,1.6114059533963e-27
NFATC1,1039.47379752346,2.01727497235883,0.150639009152017,3.73036620641693e-42,1.69029190833619e-40
NFATC2,996.304416682981,2.11272960144818,0.15167273858989,1.91636688852151e-45,1.09970461744269e-43
NFE2,1791.1515926678,3.24362063143976,0.337399751717474,8.61075005422728e-24,1.11517843129915e-22
NFE2L2,1439.4279266273,2.09167935500817,0.256816621698995,1.82947048736826e-17,1.42924821550109e-16
NFIL3,2736.30879629263,2.93546076545023,0.266908206163767,6.81356487383429e-30,1.38419768096851e-28
NFKB2,1796.12010794419,2.51071919496708,0.208116973978742,4.31902526091778e-35,1.25158464579254e-33
NFKBIA,7932.73295746083,3.05699649183403,0.242767124248692,3.69433935722597e-38,1.28126739735203e-36
NID1,4.65955987088152,3.9221668798335,0.91367338370549,8.22093271877091e-08,2.71875206216035e-07
NKPD1,4.43873335845471,2.96380299016439,0.495620404469983,3.16201024210286e-11,1.46122566022475e-10
NLGN2,82.4430398261161,2.04880071187764,0.215523415439792,1.02884485027618e-22,1.20863288976889e-21
NLGN3,137.057273977836,3.14679652124613,0.230017641941759,1.94064343995681e-44,1.04167768646297e-42
NLRP2,3.30896665809189,2.98796209221688,0.791394592752668,1.85801778454515e-06,5.30579804409725e-06
NLRX1,323.951177080527,2.06568447378692,0.230989687516941,1.91330468437097e-20,1.88254936372541e-19
NMUR2,8.26991739230281,5.26035489565167,0.841311565204262,1.9745074615011e-12,1.01071838808353e-11
NOD2,478.251482735577,2.46005123505196,0.282342267530427,8.08508226605619e-20,7.60756527137811e-19
NOS2,12.3850555457047,5.92947776150497,1.0485829095875,8.92318183171421e-11,3.94988345735231e-10
NOTCH1,6214.75838247037,3.27118557082982,0.210267950348881,1.84521996909527e-56,2.07676531360433e-54
NOTCH2,13345.8222488627,2.27114273696223,0.145697834698823,3.10888459435229e-56,3.45442622601756e-54
NOX5,1.4945975679517,2.86887979444269,0.768577094735791,2.58459821219487e-06,7.29230402906995e-06
NPBWR2,75.1336883411667,2.4778325680447,0.29717805919204,2.01557998730197e-18,1.70771213591466e-17
NPHS1,1.85680980150879,3.13003999399758,0.883719722665407,3.76817423608833e-06,1.04408830286787e-05
NPPA,2.61423952195811,4.01385694230506,0.709875243625379,7.72788256070544e-11,3.43647492407612e-10
NPTX1,7.87626218162989,2.11682640659202,0.700665994148158,0.000115955774403971,0.000266094249470833
NR1D1,96.2784981302469,2.5980084350954,0.277879923388105,2.07529659356027e-22,2.38495053192747e-21
NR4A2,297.00691000135,2.84214433219894,0.393736433921702,9.08854636567351e-15,5.69912621672086e-14
NR4A3,654.227377263454,6.24153362057607,0.572052411153704,1.71468008312966e-29,3.37613928331793e-28
NRAP,176.228722358552,2.69170038842654,0.291910972782639,6.28439569967309e-22,6.98733479801128e-21
NRARP,2.46604160671729,2.34361029701054,0.489090502415486,5.16813474688016e-08,1.746234953696e-07
NRGN,128.526350848974,4.48091596463633,0.4176728562483,3.37418134707668e-29,6.48981186325829e-28
NRIP3,23.1438505154423,2.65021287406351,0.772619886999386,1.11462100254312e-05,2.91086278283903e-05
NRSN2,30.2258816243284,3.45959157628488,0.384246714653403,2.07422806091214e-21,2.20370941063412e-20
NTN3,4.15936012787782,2.68283415763985,0.439750655643318,2.09604959130894e-11,9.83474586347082e-11
NUAK1,36.0592440769743,3.62809464734606,0.690097687333559,9.53838487017503e-10,3.84555405731924e-09
NUDT3,1057.72376832991,2.20773529783322,0.340834159239372,3.66375105402073e-12,1.83187552701036e-11
NUPR1,440.572327750803,3.10508569782173,0.584307208360919,1.22874418377063e-09,4.89617229005907e-09
NXPH3,2.20133460552589,2.21936558198049,0.759761121880937,0.000131471601477315,0.000298908130818683
NYAP1,2.54221485247784,2.13729063803331,0.465854872900602,2.01262232045895e-07,6.3952998871414e-07
NYX,46.6945525461507,5.47923101999773,0.421900380990625,1.28316894203172e-40,5.08747322585076e-39
OAF,12.3089558049935,2.27071621363191,0.439489408378382,8.42201114232729e-09,3.08077132266512e-08
OAS1,9749.42887136283,2.5108700601371,0.366935015261975,1.94806297145128e-13,1.09413903853727e-12
OBSL1,55.654448606599,2.95286521444091,0.320820330597017,5.67580163231126e-22,6.33489184105373e-21
OCSTAMP,77.5962176893595,6.77384917705188,0.624402960764036,4.29554092760293e-29,8.18075452860623e-28
ODAD4,4.31972580911836,2.29655447927782,0.597391652975907,4.06056204196827e-06,1.12029898500928e-05
OGFRL1,495.212215131139,2.55734339122896,0.265970947324075,1.70208778782651e-23,2.14234642558683e-22
OLFM4,147.031372175317,6.16835085988023,0.564163997272361,1.26588560093292e-29,2.52337650300478e-28
OSCAR,327.127808535593,4.7994458123485,0.347425702455082,1.01673823950596e-45,5.97205339669407e-44
OSCP1,76.937357007466,3.3741548135159,0.407398377037708,1.23180738363002e-18,1.05596460970151e-17
OSM,1384.015915573,6.65219923990827,0.555871868903691,1.17788952073139e-34,3.31423914341277e-33
OTOA,30.7358123263988,4.93062505481545,0.485758931577995,1.67037904612307e-26,2.64906931451064e-25
OTOG,1.11680547797704,2.1778269210937,1.04238251536693,0.00134932348127222,0.00264482563267348
OTUD5,2487.20694152246,2.59775875457277,0.193417582435245,9.73780799843505e-43,4.57886955613745e-41
OVOL3,1.42861073683538,2.28744384695701,0.538623188355194,7.42705338172545e-07,2.21592177602532e-06
P2RX1,290.967673021629,4.62493425957532,0.392552840989225,2.20607951118531e-34,6.09905817315813e-33
P2RY12,70.7776936889413,6.22328884897833,0.458611241684974,1.15911729642782e-43,5.8455202382078e-42
P2RY8,173.467940489968,3.41637654744289,0.195209392590679,1.55400770175221e-70,4.04621856075631e-68
PABPC1,12762.0219315669,2.18076532710186,0.159432149716003,5.56296377568998e-44,2.86271100492365e-42
PADI4,511.989749683852,2.21292107323614,0.310431935696454,3.94298520861121e-14,2.3532458762991e-13
PAF1,689.048218678308,2.29118454788527,0.178512910934401,3.59880969377917e-39,1.32449863096999e-37
PANX2,10.0387821435475,2.68942602972422,0.298493926965828,4.39150338511796e-21,4.53312287298123e-20
PAPPA2,1.43998617155353,2.14004481221162,0.796987279682337,0.000312869999639871,0.000672749555493349
PAPSS2,1854.95592424703,3.17674425054279,0.365956724790975,5.05033315587544e-20,4.82492124338702e-19
PARD3,74.6324736325171,2.65672519558019,0.55176134123926,2.87622355580769e-08,9.97132749027526e-08
PARD3B,21.3151829408859,4.39789507169682,0.5494448987863,5.38117011200665e-18,4.37310484747996e-17
PARM1,448.558686278314,3.42564585754766,0.282746024769483,9.15941800057111e-36,2.78858720802728e-34
PARVB,364.520645655011,3.03938713639898,0.5099009948939,3.25909771255592e-11,1.50370165552864e-10
PATL1,949.466763224893,2.31317466909838,0.132150420033059,4.46166006287198e-70,1.14461264407061e-67
PAX2,9.96793472286726,3.50669963277801,0.385991920172894,9.37051769901728e-22,1.02167925787098e-20
PAX8,103.265094805872,3.54110825312541,0.324577358458856,9.32276098765507e-30,1.87368162937376e-28
PCBP1,1203.48954060172,2.95142892980097,0.187124885033859,8.71989764535216e-58,1.02782847583222e-55
PCBP3,36.3348420129673,2.10632097950525,0.257559326295263,1.3500609538683e-17,1.0652109154334e-16
PCDH19,5.45145354581902,2.02123162688034,0.46267384679027,7.05676379671135e-07,2.11158223728352e-06
PCDH8,4.85852202386344,4.21216279377891,0.627661360305679,8.99208082274275e-14,5.19943155295815e-13
PCK1,1036.8528822325,3.03524213303264,0.242406642695887,9.25334834716266e-38,3.1466795695176e-36
PDE11A,43.2704781547052,4.74304435881904,0.732496574635621,4.00944993454861e-13,2.18851233129538e-12
PDE3A,147.043668825252,5.87016731578025,0.736004057020453,1.40329409346268e-17,1.10521288760526e-16
PDE4B,6419.08388700312,2.21546435032942,0.230663184585023,2.94338764260627e-23,3.6236695430675e-22
PDGFRB,1.9395695497975,2.97195117387545,0.776185932722141,1.5369638219932e-06,4.43472277119935e-06
PDXK,1246.18449198059,2.50252431721715,0.263427258606922,5.49854679448747e-23,6.606208597096e-22
PEAK3,79.3743406155445,6.70671429819486,0.50662645907988,1.28501070493118e-41,5.54996491010985e-40
PELI1,2006.67995055315,2.58982569910255,0.223562231350413,1.20162173558964e-32,2.96496339142309e-31
PERM1,2.09435770863628,2.16060915916823,0.743186126350944,0.000153513166315763,0.000344841255006243
PFKFB3,2936.5090155155,2.98618998585566,0.26116707737325,4.73004602839066e-32,1.11207079468026e-30
PFKFB4,729.240258116701,2.02891298988861,0.327259900243224,3.10743725144646e-11,1.43714853795025e-10
PGLYRP1,9.4581781998487,3.59075806929388,0.46503036758763,9.05680411299053e-17,6.70610983663497e-16
PGLYRP4,23.4933808052289,4.25770146821918,0.446490243486384,7.0598174176139e-24,9.19093394405033e-23
PHACTR1,948.113916925422,2.92719108080974,0.352718620231152,1.72739152040213e-18,1.46639148775743e-17
PHF12,2275.83927210604,3.12898227516098,0.262861488182193,1.65478363377293e-34,4.61883207858701e-33
PHF21A,754.785830089326,2.00334485177012,0.121329605351204,1.70828057606683e-62,2.83818615709389e-60
PHOSPHO1,220.204280055141,4.94078288066436,0.401913669356615,5.16699358067694e-37,1.71040233424875e-35
PIGR,43.5929781195576,4.32733685401204,0.529465011232182,1.37613015155601e-18,1.17621707466411e-17
PIM1,2514.61219286526,2.29291909320177,0.172039726934534,5.47252420078142e-42,2.42305037265563e-40
PIP4P2,4.33252307568706,3.53767749345163,0.73814329191679,1.12153905594809e-08,4.04742425134762e-08
PIP5KL1,3.89693114282772,3.41959877651905,0.473590668058903,4.78428644861742e-15,3.07750284277769e-14
PITX3,1.76837284657923,2.52967338093877,0.629097324117411,1.32572247243064e-06,3.84940554786159e-06
PKD2L1,2.27509753282077,2.48522469658892,0.730569114960806,1.61050560778876e-05,4.13348099571501e-05
PKHD1L1,35.1063514513942,4.2310827663633,0.57688284189882,1.0438399632735e-15,7.12711865334884e-15
PKP1,1.69100821287061,2.03174611723465,0.794786630147898,0.000558287451445346,0.00115600291874944
PLA2G4F,41.1968557979573,3.8647627025058,0.405921250820037,1.07523619074887e-23,1.38533939051802e-22
PLAT,1.38291713185295,2.24073454687993,0.918837067973827,0.000512271112647896,0.00106705308180807
PLAU,1748.71883327028,2.32602998021683,0.352526769216111,1.34955472953581e-12,7.01101317949739e-12
PLAUR,3030.56173485355,5.65355426327756,0.495826764124484,4.11972773653884e-32,9.75151293947355e-31
PLB1,30.3611277175223,3.73125164916337,0.30869851455586,9.12114602040421e-36,2.78179007562852e-34
PLBD2,1273.30187504475,2.64491847597756,0.233496238408567,2.2055204920953e-31,4.92641549098624e-30
PLEK,7147.81173918731,3.53113344940737,0.330565277587223,1.12203025476719e-28,2.07789997817554e-27
PLEKHG3,993.610834621742,2.04738556108889,0.215594113969973,1.13228998252323e-22,1.3248020620468e-21
PLEKHO1,1160.05665919523,2.19603846632052,0.268151741940169,1.0462153679217e-17,8.32628973238777e-17
PLEKHO2,2612.74035816129,2.09068763910736,0.269334732199492,4.02118808391757e-16,2.83776804708503e-15
PLIN2,867.749459940521,2.17043958634008,0.316601981081536,2.97621074623348e-13,1.65139937875455e-12
PLK2,388.357827914402,2.92050943206222,0.307236208056651,3.40613492125967e-23,4.17568683776353e-22
PLPPR3,4.00099719215539,2.54635101140511,0.470891281756606,1.48455026340862e-09,5.86192379926741e-09
PLXDC1,61.30703539853,2.68653663466715,0.332778642788082,1.43696066991369e-17,1.1301974250065e-16
PLXNA1,450.986387435905,3.8104174495663,0.326541662591954,1.24037480233881e-33,3.28351114215487e-32
PLXNB3,13.9590290640323,5.50109660744163,0.727896916015269,2.72958032234527e-16,1.94834405578205e-15
PLXND1,253.008878389202,2.74981390933868,0.274929644971216,3.05659209185532e-25,4.38866247262683e-24
PNMT,2.33229358383637,2.60079266382392,0.566409182904687,9.217245912905e-08,3.02701157663079e-07
PNPLA1,66.9682786578581,2.13289323432673,0.30489715829113,1.18340682308439e-13,6.75983367017263e-13
PNPLA2,218.276205396816,2.98337834203928,0.236430620773724,2.85371884586186e-38,9.95662505321205e-37
PNPLA5,2.43542017054065,3.23069020497205,0.647162877159734,5.76202533645852e-09,2.14691439544039e-08
POLR2A,3269.46546461413,2.44356229906584,0.150445093258095,7.27267207168053e-61,1.02315938943925e-58
POR,769.296507762361,2.17580130526896,0.295978071704734,8.12984773607113e-15,5.12004309587584e-14
POU2F2,735.894084135592,2.07845940974127,0.25333192548307,1.14183592644697e-17,9.05012618667307e-17
POU4F1,5.34953446809018,2.39430165026513,0.361044841856674,9.73343807782533e-13,5.1237123496579e-12
PPARD,576.798399748261,3.45907269812328,0.255028388170763,6.75502033716119e-44,3.44565291759582e-42
PPL,5.5297721139099,2.12779223367097,0.464165087616718,2.0863191633806e-07,6.61862844247583e-07
PPM1N,9.42243002186539,3.06060537523729,0.346817139590715,1.59905229701485e-20,1.5831706765848e-19
PPP1R15A,3431.60618051862,2.24637168154465,0.337962877230193,1.10197099996836e-12,5.77120507188471e-12
PPP1R18,1901.04072526317,2.66160833126639,0.158017396864866,2.73182497343525e-65,5.06986028314659e-63
PPP1R32,1.44643803329149,3.18038365644596,0.851968695683851,1.7162038040009e-06,4.92258720170925e-06
PPP1R3C,5.78709455221505,3.33625853103657,0.595574415085975,1.92213094230424e-10,8.25900844544273e-10
PRAM1,74.8587312821961,2.48652211285993,0.256329696583361,8.00850823639789e-24,1.0410301550851e-22
PREX1,4540.96487177216,2.52088613045204,0.216137663915097,5.11142907154248e-33,1.29794585375631e-31
PRKCG,3.72686969708881,2.73437583367089,0.461327035037114,5.70727363773839e-11,2.57336233161918e-10
PRKG1,54.0951154592597,6.20420616973238,0.66232326919131,1.05112934787578e-22,1.23251972301954e-21
PROCR,31.2499765471218,4.99895443878311,0.706653085613937,7.07960983802266e-15,4.48452409674311e-14
PROKR2,5.46939680256581,3.60282711141172,0.870998303780246,2.10774312944446e-07,6.68173339872046e-07
PROS1,5.67407060388104,3.7469199788465,0.731136839270817,1.72732799526571e-09,6.78218250673202e-09
PROSER1,433.926292355462,2.01949906765858,0.132800079892811,1.73447609834031e-53,1.66252393052454e-51
PRPH,7.110367742856,2.93497664583463,0.309915388903052,4.71528968068769e-23,5.70050093413699e-22
PRR36,114.387992884856,2.04941859299854,0.224626361686758,3.77646371700519e-21,3.91912013939057e-20
PRR7,691.783909429886,2.24708750179632,0.152694704463831,1.85969682498211e-50,1.46136986990148e-48
PRRC2A,3464.56145093761,2.24951223794084,0.157343183753073,8.36249657452255e-48,5.54691075066715e-46
PRRT4,0.935238178736876,2.06364810446632,0.939669887345023,0.00132063544814525,0.00259383983257081
PRSS36,4.44668193086624,3.59477035686798,0.547624983191461,3.87856554921887e-13,2.12238318714314e-12
PRSS8,7.1540936891931,3.28468206341055,0.453194785563014,4.53892743297129e-15,2.92506793750219e-14
PSTPIP2,1653.29124300523,2.12515043752434,0.324738444159462,2.72165558114537e-12,1.37700932752555e-11
PTAFR,1646.15186046506,4.28988949403049,0.30425700607627,1.80656436590297e-47,1.1759520657902e-45
PTGES,0.934518548839348,2.41751854300073,0.859546847124514,0.000128590691243162,0.000292739737535816
PTGIR,4.66529550260298,4.06932134901392,0.810612122626357,2.35013093219153e-09,9.09248926859196e-09
PTGS2,488.837200107193,4.28726618647403,0.551227919704992,3.41025373983949e-17,2.60586406007446e-16
PTK2B,3364.49199171998,2.63277013445843,0.197361114805086,3.20613759558667e-42,1.46416414541909e-40
PTMS,1514.86466768495,2.87067482833366,0.274184452615612,2.18341507656422e-27,3.70162060356296e-26
PTPN14,29.1036839995394,4.2139676592964,0.525862963215962,5.33410686852236e-18,4.33815824342064e-17
PTPN21,8.23233228787567,2.03025175826982,0.319261694464766,1.10982935656038e-11,5.32041031195268e-11
PTPN5,186.634573950222,6.1088587613496,0.453694444393779,4.38876177444242e-43,2.12672080986522e-41
PTPRM,1.8192413454963,2.06250216171022,0.603887854187378,3.29810298167101e-05,8.11729775892365e-05
PTX3,398.184117525692,7.48702564416284,0.699926046520918,1.94998738149604e-28,3.54349269481234e-27
PWWP2B,32.1788649317391,2.09614048133455,0.236457046279541,3.64640358183599e-20,3.52809265031219e-19
PXDN,1.97019546430321,3.10438780825993,0.893838224562989,5.01071901648308e-06,1.3652502558813e-05
PXN,3879.29066244446,3.47790974087772,0.239299924461226,7.48265781745778e-50,5.53114261125216e-48
PYCR1,55.6831401325311,3.05956852295737,0.301674466085696,5.45173827957202e-26,8.36460635770746e-25
PYGM,58.1095956985288,2.89969674624004,0.184455374598401,2.08553759890479e-57,2.42548022752628e-55
R3HDM1,596.023145376812,2.1995068640866,0.133892187770075,4.79516400302815e-62,7.53618342638072e-60
RAB13,8.38399339989387,3.95523565998152,0.613505948165982,6.12953243512652e-13,3.28812095113106e-12
RAB20,127.789012847774,4.13573504488413,0.463575338330303,2.3222412601752e-21,2.45226990216443e-20
RAB31,3333.10633118322,2.47164204129772,0.334520221078587,3.94396332996592e-15,2.55391389351356e-14
RAB3D,752.51614715049,3.21937201364066,0.3781410834142,2.05261014287293e-19,1.87475308599049e-18
RAB3IP,512.596612695218,2.41733952985531,0.346116968740411,8.1545739899735e-14,4.73399478386315e-13
RAB5C,1528.37227014009,2.22385932184583,0.205915885777228,1.31060361134017e-28,2.40668210524519e-27
RAB7A,2801.49907606702,3.26610826727297,0.177568467831113,1.96413541213736e-77,7.61429828105252e-75
RABGEF1,1740.09897955782,2.10181884478666,0.346758449348209,6.43460158774928e-11,2.88416301896933e-10
RAF1,5055.9013236271,2.8175309785453,0.208236517732448,2.07749088858279e-43,1.03844780949361e-41
