baseMean,log2FoldChange,lfcSE,pvalue,padj
MSTRG.25748,1.43439130782163,2.46526028476298,0.841814025345545,5.52122204952393e-05,0.000220220670350016
MSTRG.25756,4.11182590010649,3.09671036408336,0.607186785972397,3.42074320615549e-09,3.42697959436085e-08
MSTRG.25796,2.4679605602908,3.11405511112943,0.610957190758474,3.44157607517157e-09,3.44445605515079e-08
MSTRG.25820,3.92127498853776,2.65291423050724,0.536469926000347,1.06280691630702e-08,9.66412800641962e-08
MSTRG.25858,5.50444157958806,2.39662422503254,0.353624638932524,2.37715853694489e-13,5.13900982170797e-12
MSTRG.25899,24.9584443061183,2.1026861093692,0.456706167953994,1.25309321383104e-07,9.07170775275509e-07
MSTRG.2596,21.126387219833,4.3700618287969,0.891043422417498,4.52897045977809e-09,4.42387832756224e-08
MSTRG.25977,6.066720605098,2.03221170940545,0.415309293644268,3.43096729122965e-08,2.80154325161772e-07
MSTRG.26095,14.4512620249215,2.60323655956653,0.426018320025334,1.51683300663967e-11,2.376897779653e-10
MSTRG.2611,4.24458217120068,2.64019306595584,0.568108145075925,4.69599283271912e-08,3.73475166340095e-07
MSTRG.26150,3.83897030571596,3.51119719320815,0.815714711097493,1.14519751643824e-07,8.34856791115898e-07
MSTRG.26151,6.54369027078607,2.30858016235878,0.506353226210933,1.09588765950475e-07,8.01784379023052e-07
MSTRG.2616,15.2932658198383,2.01478651042556,0.280977836727915,2.67415510538115e-14,6.70418268836122e-13
MSTRG.26160,3.28974733160738,2.17761826515955,0.557451551569614,2.47130900901567e-06,1.3565511547329e-05
MSTRG.26196,0.996813243461489,2.40898272742054,0.625918927190274,2.16133184361829e-06,1.20378575659354e-05
MSTRG.26200,726.152911768866,3.52768796003901,0.320961697143013,5.67774321541703e-30,1.16019974930512e-27
MSTRG.26218,141.306967361186,4.47135836302761,0.492516926764144,1.02298213070134e-21,7.57714851782136e-20
MSTRG.26323,4.05699246256555,2.02838926053464,0.560670071764241,1.0343294909431e-05,4.92447891578391e-05
MSTRG.26376,5.53004362370548,2.09860441168628,0.390647844967114,2.37281725833868e-09,2.43595660169362e-08
MSTRG.26445,11.4232946116156,2.80222911919845,0.441687254188966,2.93681243643924e-12,5.25095576445121e-11
MSTRG.26488,532.793304450942,2.13655928149521,0.626487484879975,1.83661506656233e-05,8.25330037205114e-05
MSTRG.26527,11.0866239764874,2.00501896441367,0.672948722993625,0.000104325253467177,0.000388238501600559
MSTRG.26587,60.8180815814957,5.42060987833058,0.565379335443197,4.31454091396497e-24,4.44168333482206e-22
MSTRG.26596,6.04319679262659,2.22721770639494,0.352487898880904,6.48298015350657e-12,1.08755736370541e-10
MSTRG.26648,4.80267436981083,2.48203191748306,0.460272345215221,1.18650601090403e-09,1.30364983592006e-08
MSTRG.26688,7.95918726458921,2.54680476313412,0.31043662069366,3.91587623967053e-18,1.80334305107545e-16
MSTRG.26694,2.98695208641729,2.33500528784565,0.467143572076459,1.1913155211109e-08,1.07105138957448e-07
MSTRG.26721,3.28672558553215,4.38046900674319,0.626820544404597,2.20432842896967e-14,5.61986277339328e-13
MSTRG.26772,1.2505999186505,2.2736993974736,0.570061847658081,1.49184034799467e-06,8.60607120312887e-06
MSTRG.26811,38.8714194074394,5.73217321445173,0.60112414558943,5.49423099294791e-24,5.55764699246851e-22
MSTRG.26870,7.56721738018901,3.77003068106658,0.681170948031231,2.49868583686048e-10,3.1408519588901e-09
MSTRG.26887,29.3175544742906,2.71619515312922,0.274805186900042,7.39223138570692e-25,8.71297672661989e-23
MSTRG.26913,1.56107592424879,3.07455985975973,0.810291526459922,1.26708722780555e-06,7.43075209568571e-06
MSTRG.26935,4.03376945768388,3.16719914280814,0.546437598075943,7.12381045296367e-11,9.87330021333724e-10
MSTRG.26937,105.70789669022,2.3198082564427,0.433537524829917,1.85232884031913e-09,1.95214733436537e-08
MSTRG.26939,132.061399334805,2.55207480210958,0.405958041355007,5.24096617444992e-12,8.9283053421798e-11
MSTRG.26940,97.7224839009969,5.00237004333496,0.367041695801616,2.05173707850446e-44,1.8961781036433e-41
MSTRG.26941,14.6209621733069,3.37924270730547,0.484896273665635,3.51547368234639e-14,8.67961273946166e-13
MSTRG.26948,1.70353293310483,2.89807407968048,0.953334589922586,2.16403693490581e-05,9.56400368666557e-05
MSTRG.2695,8.90305106145947,2.20835669857727,0.297636245333303,2.99043606712763e-15,8.80543752597235e-14
MSTRG.26950,23.1623346183682,5.30139611243368,0.488947144060027,1.20831746595729e-29,2.3622606459465e-27
MSTRG.26953,2531.50427240842,3.14477599744874,0.435042539969827,5.77679683038264e-15,1.6222905131953e-13
MSTRG.26961,2.30540655931502,2.57603094965524,0.753503697468689,8.95512082699077e-06,4.32491846267549e-05
MSTRG.27074,2.44632061476219,2.0326408141172,0.590643733466719,1.99539610916791e-05,8.89799181743654e-05
MSTRG.27134,1.81127582660493,2.37438469322866,0.687051151711492,1.04247029502973e-05,4.96091422786295e-05
MSTRG.27189,28.7273539019364,2.67308733431313,0.423774807182943,4.09018291869014e-12,7.10479274692934e-11
MSTRG.27190,1.46413084658319,2.13324213579457,0.697149754729568,6.2715876065934e-05,0.000247167899238723
MSTRG.27273,14.9658480357483,2.0330255313813,0.279658870506188,1.24619681155882e-14,3.29488603024889e-13
MSTRG.27391,87.1501358277492,3.62139368097683,0.53670286562428,1.53502238895195e-13,3.42779519079309e-12
MSTRG.27393,3.89252985294896,2.69498831275753,0.423954393479316,2.92953210056959e-12,5.24093679443738e-11
MSTRG.27418,8.33019836477851,2.98102998241045,0.373793510656222,1.96061855532624e-17,8.09407034860775e-16
MSTRG.27422,7.86300150821278,2.19957346182038,0.564582173276652,2.48331652564818e-06,1.36277440214518e-05
MSTRG.27459,307.494477749549,6.0347372745349,0.438650574120893,1.53556508918419e-45,1.60108253298939e-42
MSTRG.27481,5.51038881653589,4.00363112131374,0.560460132556108,8.73126249268489e-15,2.38127470155961e-13
MSTRG.27484,22.8352387303447,3.55479410656362,0.53017769414592,2.0791633097049e-13,4.55288620494560e-12
MSTRG.27485,1.48564488243553,2.7086080372679,0.767523152812343,5.05896018149251e-06,2.58601579912271e-05
MSTRG.2749,4.49125802849296,2.63025310127449,0.742449919184539,5.29307281507577e-06,2.69254931123647e-05
MSTRG.27509,293.645475283286,3.52979306342214,0.416388173661413,2.77915270386017e-19,1.53548186888274e-17
MSTRG.27511,3.2504759534697,3.24231104785108,0.743568011249199,1.07313464194152e-07,7.8740431396445e-07
MSTRG.2752,5.58271064017599,2.92450946743152,1.33702697471576,0.000197024956833903,0.000685547690269333
MSTRG.27545,7.47608606784973,2.46230883881979,0.719417941801723,1.03340869379239e-05,4.92067109184707e-05
MSTRG.27563,7.08017953181154,2.07848164816385,0.582859579186322,1.14484582433362e-05,5.39881834636464e-05
MSTRG.27578,2.08288089973004,3.21255776599271,0.605725606855147,1.10327992164638e-09,1.22011488285265e-08
MSTRG.27581,6.73632356902786,5.01095760293071,0.585127344569583,6.7753535973746e-20,4.05762855204184e-18
MSTRG.27592,8.05382258941322,5.25285140476802,0.537900341091125,8.77086037123058e-25,1.01595099196707e-22
MSTRG.27739,1.99272232519185,3.50276643157654,0.599935952237771,4.91802094294436e-11,6.98764513011493e-10
MSTRG.27751,64.5698237134384,3.65516043809665,0.391167967323397,1.15565956650117e-22,9.84234755749653e-21
MSTRG.27752,151.342852829661,3.18868101633215,0.504501166630059,2.85278196198524e-12,5.13071763388624e-11
MSTRG.27753,367.038725972693,2.58567231704502,0.42159250633582,1.34042077587627e-11,2.12668242021977e-10
MSTRG.27754,2117.30576548288,3.71619744249272,0.398309144469492,1.31146814473125e-22,1.10413127613564e-20
MSTRG.27755,20.943716391056,5.07362462361433,0.615396705165812,9.55151591688092e-19,4.90407630358644e-17
MSTRG.27863,1.94897136014181,2.36406897377494,0.999786317650938,0.000324578774437801,0.00106638695028995
MSTRG.27896,2.299454862695,3.3173154214128,0.587374217542909,1.57980490839646e-10,2.05506035812647e-09
MSTRG.27945,19.8248757197661,2.1450601586553,0.252928625842029,6.33614456315061e-19,3.32027039324686e-17
MSTRG.2797,24.5344521427705,3.26324397089174,0.474777903904428,7.03972246055743e-14,1.6556580343326e-12
MSTRG.28032,18.6743072989175,3.4634093885291,0.288793205563751,5.3572443903507e-35,1.68873632472264e-32
MSTRG.28033,16.5442581383303,4.19037826856676,1.72362953678197,1.73631979622772e-05,7.842464533356e-05
MSTRG.28068,10.0410410927796,3.51361558798533,0.454668166106743,1.25306099343322e-16,4.52928642106386e-15
MSTRG.28183,4.06988447640688,2.43153800811024,0.83018787276748,5.80623080209784e-05,0.00023032345072335
MSTRG.28212,6.85399347061271,3.00068001974339,0.599482371242025,5.89518744082519e-09,5.63388724074537e-08
MSTRG.28243,25.605230537948,2.18851044672045,0.314744010036963,9.35743228520386e-14,2.16199219571324e-12
MSTRG.28249,1.69029663000507,2.23174151935018,0.604283234342287,5.31394759559929e-06,2.70209284766099e-05
MSTRG.28260,10.1702155920321,2.24087500491761,0.793918089775802,0.000110506879378505,0.000408736742136395
MSTRG.283,4.63113120039221,2.69044621163962,0.510353454816767,1.8476693871643e-09,1.94798102047314e-08
MSTRG.28303,1.53430881225321,2.45023371651714,0.728975715070242,1.31321790163316e-05,6.11691784100926e-05
MSTRG.28381,16.1169503787764,2.08714849932023,0.286091522358397,9.30877121008812e-15,2.52186457353114e-13
MSTRG.28407,73.8005850258155,2.25096153545855,0.403606848497912,5.75538060521945e-10,6.73099789849421e-09
MSTRG.28425,3.79900579897491,2.07026284559725,0.451781225392831,1.47698706175847e-07,1.0533181669475e-06
MSTRG.28430,7.3721680149309,3.20638472228269,0.621977182367377,2.42323531893028e-09,2.48207659972244e-08
MSTRG.28466,14.9688929460753,2.01335183087476,0.382327512112888,5.00445199916354e-09,4.84757113134793e-08
MSTRG.28540,48.1787593195869,4.51285180798107,0.68093250184762,2.3682906752241e-13,5.12528855866488e-12
MSTRG.28558,14.3292999278107,2.76152404425046,0.34823782724091,3.11734908476812e-17,1.24278316846089e-15
MSTRG.28560,116.664481031767,3.44679803020599,0.412069025452875,7.27825355502325e-19,3.78953780488432e-17
MSTRG.28562,24.4365680003925,3.08140428518324,0.303166304252874,3.84018338857427e-26,5.05363162825191e-24
MSTRG.28627,1.54680406161596,2.34976321055205,0.574587167382916,8.62322638162901e-07,5.25640649951375e-06
MSTRG.28662,7.69652169175353,2.95385178585219,0.420190507099673,2.58650965664071e-14,6.49790620345875e-13
MSTRG.28675,2.82782571702746,4.21124075976152,0.576674359382242,2.54008718552314e-15,7.61165109153375e-14
MSTRG.2874,32.5631945454025,5.64163471409533,0.634325791968453,2.25267489662083e-21,1.57123108055213e-19
MSTRG.28773,25.9777726801361,2.05407956191835,0.742249417443324,0.00018404533510789,0.000645174095416143
MSTRG.28792,5.15944851972641,2.00364904193323,0.419569014326977,6.56351777703117e-08,5.0443940065242e-07
MSTRG.28906,52.2801299428825,2.90308213608202,0.686142091512351,2.4528460808578e-07,1.67465636386839e-06
MSTRG.28952,1.70074018167609,2.15485676460355,0.54094082801672,1.86528694332751e-06,1.0533006051838e-05
MSTRG.28962,1.2986561294505,2.32286240853435,0.796641801518773,7.19531462449965e-05,0.000278976233686741
MSTRG.28987,31.0327779128848,2.00259618976658,0.340912022960307,1.55794398276422e-10,2.02856977634084e-09
MSTRG.29137,10.5365054572463,2.80007481775735,0.379122823556483,2.0771200388704e-15,6.29389040690207e-14
MSTRG.29149,193.903679405176,4.76554719760126,0.799847238868637,1.30220025833464e-11,2.07089054770903e-10
MSTRG.29150,154.151118198119,3.5919657320652,0.754194482920448,1.39705423148631e-08,1.23698174375039e-07
MSTRG.29155,11.1947163499676,5.09099772788788,1.2129614663092,4.99161869213337e-08,3.93523037023868e-07
MSTRG.29159,11.1080648884068,2.27876844741984,0.237359231463023,1.84732878464364e-23,1.71115666739747e-21
MSTRG.29178,11.3608256509346,2.32444771188711,0.283942518374038,5.82355163480998e-18,2.61378480880699e-16
MSTRG.29188,7.3017104316326,2.95029431064168,0.83580493038817,3.85718968742451e-06,2.03224619654613e-05
MSTRG.29297,1.29164120300708,2.38445746342874,0.997288698948296,0.000293219055472127,0.000975573529022957
MSTRG.29345,7.75764802922773,4.5819446243324,0.826064946845876,1.50992182271074e-10,1.97299039198938e-09
MSTRG.29356,4.82857634531621,3.35202813813163,0.690900319830698,1.03536028599099e-08,9.44412083210801e-08
MSTRG.29358,13.6857243316229,2.71142722715265,0.440102922327567,1.00813005055041e-11,1.63325101097936e-10
MSTRG.29390,16.294209662959,2.46838694099934,0.458944690703597,1.30437557073397e-09,1.42011052766603e-08
MSTRG.29407,6.47280118043476,2.25858640630583,0.596209279156114,3.48352963470185e-06,1.85484154858604e-05
MSTRG.29433,229.342535815852,2.65545459287864,0.499810392179043,1.5265797823547e-09,1.63877614228278e-08
MSTRG.29486,40.6839449709242,2.38953460656529,0.474895329698181,9.28284381774615e-09,8.54214892520546e-08
MSTRG.2951,2.45299115950719,2.4051221858477,0.532194217668782,1.15000879890185e-07,8.38063759830556e-07
MSTRG.29556,1.52034871384737,2.69849270843961,0.558980121084745,1.835937465863e-08,1.58809957693795e-07
MSTRG.29557,4.27738690538815,2.06806971867811,0.573493920188555,1.00175509811804e-05,4.78283072794081e-05
MSTRG.29671,5.46560854646172,2.3888968455659,0.384877481773673,1.05127848359991e-11,1.69712453731108e-10
MSTRG.29673,12.7373012070692,2.54800415541051,0.393537764987675,1.54789688128282e-12,2.90867277174143e-11
MSTRG.29682,368.658265244399,3.23018648943603,0.422651980479357,2.53378734296909e-16,8.68019616802824e-15
MSTRG.29707,351.773843617964,2.08225229736963,0.261043359177864,4.74898334912316e-17,1.83567166263065e-15
MSTRG.29708,1.67098300877858,2.12592417909076,0.635116013647766,2.3542458638827e-05,0.000103127279768314
MSTRG.29714,1.35004379901915,2.21568188070396,0.76735916174894,9.4407398475175e-05,0.00035565892640305
MSTRG.29717,1.83446257902876,2.87171461174446,0.755713493860452,1.50321017503027e-06,8.66183060187488e-06
MSTRG.29720,1.82537873720177,2.41636135305118,0.600510432948465,1.0348470012256e-06,6.19202743640935e-06
MSTRG.2974,26.8731915215593,2.04034935080081,0.335151373461888,3.89731486887614e-11,5.67420020866378e-10
MSTRG.29754,7.09266813557129,3.66610014609285,1.03855188497324,1.97052325391438e-06,1.10737088995542e-05
MSTRG.29801,7.16292548612144,2.68292990346224,0.525295229999232,4.46151809483404e-09,4.36533137171154e-08
MSTRG.29812,109.300012717369,2.39937869425962,0.129230734462015,1.22922648553272e-78,9.99705316154049e-75
MSTRG.2984,3.82984915613797,2.60990117711263,0.528870861626561,1.17059324516292e-08,1.05451935581092e-07
MSTRG.2993,11.9368554952943,3.93898599763071,0.510882004442184,1.31279196763246e-16,4.7367677526004e-15
MSTRG.29941,4.01816472921243,2.82137488370793,0.445732846342156,3.18739555073884e-12,5.66982732612617e-11
MSTRG.29952,81.776423298451,3.05139498885607,0.162384102607941,1.29731412172603e-80,1.31884953614668e-76
MSTRG.29973,5.56146655238913,2.13596606869818,0.436560197000911,2.83127367133329e-08,2.34721534293775e-07
MSTRG.30018,23.3010833167344,2.82376098526878,0.431421682714041,7.77267284180526e-13,1.53282234936551e-11
MSTRG.30021,3.31400648814279,2.86650734828633,0.567716676800352,5.17501482582124e-09,4.99493954135283e-08
MSTRG.30163,1.41312328171569,2.02977847735629,0.627833049148882,4.23733858248388e-05,0.000174100369928387
MSTRG.30164,1.00904046204001,2.2958181542455,0.757691286281023,5.21012976289715e-05,0.000209166469225441
MSTRG.30169,2.46462331914644,2.25851797222499,0.683397094598272,2.16961014172809e-05,9.58759256718441e-05
MSTRG.3017,2.39402124667747,2.51697808121149,0.510123886991421,1.30447327446219e-08,1.16301471678866e-07
MSTRG.30170,3.20278523196573,3.27603410069582,0.62277501108925,1.34810525602339e-09,1.46262945920317e-08
MSTRG.30172,1.14941728956393,2.19526323302028,0.760533045635826,9.81593831647909e-05,0.000367885083595673
MSTRG.30173,1.48653479284972,2.24567531242795,0.714432898492329,3.88513523419828e-05,0.000160848237796211
MSTRG.30174,12.1204199822124,2.78011088103246,0.42865501573177,1.18595716295169e-12,2.27265608267048e-11
MSTRG.30177,21.5466457360359,6.6511831581955,0.653620934827114,4.89463742708951e-27,6.95928448724363e-25
MSTRG.30214,0.960879809331148,2.14436658188806,0.715513588892495,7.55729470870016e-05,0.000291421322453337
MSTRG.30256,5.26802007288004,4.77072622555872,0.756025686384674,1.53413511387908e-12,2.88681491303929e-11
MSTRG.30315,1.54035578353622,2.6911996412745,0.971156559819759,6.42491541249364e-05,0.000252525382112547
MSTRG.30423,2.61301350330431,2.48773013621312,0.746838179910355,1.38541712979178e-05,6.42158921302323e-05
MSTRG.30435,6.58022084627844,3.33722153422089,0.362584594700431,4.37971240301427e-22,3.38586739840632e-20
MSTRG.30462,28.9715225610158,2.44705305372911,0.358794485017915,1.66212917761651e-13,3.69944285049796e-12
MSTRG.30463,111.229014816035,3.06519226616799,0.508046155362331,1.79954585624246e-11,2.78556272166895e-10
MSTRG.30468,1.60183921023367,2.3293287749583,0.625858305519068,4.05058412917901e-06,2.12341050701219e-05
MSTRG.30474,1.45542720611443,2.91452775202737,0.56551331369806,2.89939216946382e-09,2.92994242492735e-08
MSTRG.30505,13.1488253862386,4.32783129537331,0.563508966393152,1.4143371132448e-16,5.07165823394943e-15
MSTRG.30506,11.6683412564478,2.03002885649787,0.305883406647974,1.11562424302118e-12,2.14982777617519e-11
MSTRG.3053,4.04649921780817,4.48426419871005,0.703744356770805,1.25567051155596e-12,2.39899108019847e-11
MSTRG.30662,670.238233010928,3.87819328330408,0.21834046800583,2.04124375570345e-72,1.08208735124984e-68
MSTRG.30668,55.6264956293215,4.5495630308216,0.497715039311823,5.52327204457804e-22,4.22177320339702e-20
MSTRG.30859,6.06711722346131,3.29014875638687,0.665578858084649,6.81805039735431e-09,6.43418893845476e-08
MSTRG.30864,121.905204101404,2.13531033237995,0.218312485841049,3.93123047797036e-24,4.08847969708917e-22
MSTRG.30865,14.8884539458079,2.4411231415883,0.24872022666614,1.85252953078542e-24,2.02503389354458e-22
MSTRG.30881,5.21857888142288,2.13236298448382,0.391073641317332,1.42410705280752e-09,1.53811126680917e-08
MSTRG.30892,2.52204607679262,3.41152076729166,0.516499189575288,4.19460747479001e-13,8.68922661002857e-12
MSTRG.30893,2.94245580954562,2.1939409684522,0.546263722652449,1.51651254167594e-06,8.7322948165832e-06
MSTRG.31031,2.01654412095405,2.00776980767224,0.60699864887915,3.40189659176418e-05,0.000143159187630651
MSTRG.31052,6.32495286247743,2.26369463180456,0.796013278896525,9.95194806221944e-05,0.000372330495907711
MSTRG.31071,19.2356986975556,2.27069088167641,0.410283340818592,7.12426238486728e-10,8.18595664363501e-09
MSTRG.31077,1.70044808791641,2.74963566587923,0.898474696680333,2.43951812268778e-05,0.000106461220155587
MSTRG.31089,174.978247578286,3.90838975597057,0.696347420941217,1.5301106271294e-10,1.99488356978486e-09
MSTRG.31184,17.8210088496976,2.01295716507676,0.23345496301625,2.35873262369269e-19,1.31391100561424e-17
MSTRG.31195,10.6212438113249,3.74592189660895,0.465024672778436,8.96842382281287e-18,3.92141920785874e-16
MSTRG.31235,21.1693657712956,2.06491193655843,0.504151405045088,1.36568319805749e-06,7.95048554986537e-06
MSTRG.31287,148.748091576413,2.29161531670223,0.252771840278004,2.8096641670918e-21,1.9202047679096e-19
MSTRG.31291,2.87738626095659,2.54490737325304,0.528996684980225,2.34754886299003e-08,1.98051300756487e-07
MSTRG.31323,3.74638479368024,3.25329526652937,0.596934980770215,4.89667816711891e-10,5.81537736529566e-09
MSTRG.31328,7.56057815536757,5.16550874412002,0.545423917351031,1.62631661093579e-23,1.52379121352749e-21
MSTRG.31357,27.6823550393594,3.19399921411997,0.443449368234469,6.89753075650534e-15,1.91847599646055e-13
MSTRG.31580,32.1331478137825,4.69953336681435,0.66279906678845,8.85897358579098e-15,2.41125369406027e-13
MSTRG.31596,19.1006632512944,2.47807156173652,0.651064694286499,2.32795617471451e-06,1.28672026489861e-05
MSTRG.31643,82.2598233650977,2.7474609360953,0.450421721354128,1.4365606832322e-11,2.26507575118086e-10
MSTRG.31648,1.09438488562046,2.1360489612633,0.650689645169087,2.90891818129782e-05,0.000124605761007368
MSTRG.31654,22.2896116675262,2.18656504718894,0.442183566520019,1.98515813350609e-08,1.70197070084106e-07
MSTRG.31661,55.6015955757369,3.49556019046569,0.443560860965348,3.78370576984973e-17,1.48227949349874e-15
MSTRG.31665,10.1936423217772,2.07671052421714,0.381201014473802,1.61963472175735e-09,1.72859969174497e-08
MSTRG.3167,3.3782907837191,3.46755456540854,0.728358390655675,1.50650319295071e-08,1.32283407121891e-07
MSTRG.3168,21.0741923243914,2.25399835803237,0.299085487055015,1.14897836961617e-15,3.6023173802677e-14
MSTRG.31685,9.31998466491806,4.15897685912383,0.368627379298578,1.93285060782612e-31,4.56961843701402e-29
MSTRG.31731,4.77209188923842,3.81016523147947,0.666928670983609,9.07494255172834e-11,1.23172050708772e-09
MSTRG.31766,7.97160465384063,2.34497972410414,0.556078834900634,4.98208039049854e-07,3.19292855790753e-06
MSTRG.31768,12.2863791474504,4.46894046079751,0.588387924314721,2.5099552975734e-16,8.60580288537308e-15
MSTRG.31832,13.184923831958,2.08208659085872,0.480938255800159,4.70211548680331e-07,3.02925893782271e-06
MSTRG.31873,4.45486404149223,3.40002831360566,0.670507647636788,3.40023128765786e-09,3.40810956572145e-08
MSTRG.31945,10.4074419063379,2.00723650807697,0.270714050006086,4.43569886770346e-15,1.26755628078913e-13
MSTRG.31972,1.25080324793518,2.31669467656655,0.911331061016961,0.000219921677703878,0.000756014464633571
MSTRG.31977,2.19713826825476,2.10521711414946,0.621526813075318,2.11797328688643e-05,9.38592695487682e-05
MSTRG.32000,1.35182706450357,2.51326131488552,0.633940229251965,1.16293578732329e-06,6.8844985959695e-06
MSTRG.32029,1.31244449858553,2.93460160019745,0.736128399919824,6.69213998531496e-07,4.17568176097664e-06
MSTRG.32030,5.43755550228488,4.70244809926889,0.643519201745345,1.85614430709804e-15,5.67079279517918e-14
MSTRG.32031,2.43544666445116,3.80724658079094,0.556463437030388,7.68423266551669e-14,1.79891558497738e-12
MSTRG.32032,10.5796775837498,5.02580711312902,0.610175756527791,1.05738987166207e-18,5.3747127176583e-17
MSTRG.32033,2.09551455501248,2.11370352571677,0.688136942938553,6.25480676793125e-05,0.000246578247611397
MSTRG.32035,27.6483208810029,6.16061279864634,0.507211856710532,1.76946753772222e-36,6.3675776950386e-34
MSTRG.32038,28.6347657797177,2.0716421355,0.334984968146647,2.00217997960391e-11,3.08162932212768e-10
MSTRG.32039,95.2325493088284,4.51715619048921,0.49650819232844,8.35462261798728e-22,6.25658147583489e-20
MSTRG.32074,536.939218948258,2.03134776810798,0.175850696190486,2.52745641320574e-32,6.34422762880236e-30
MSTRG.32075,1.38556892377857,2.77078233052604,0.783487397190519,4.57653381339842e-06,2.36697992928532e-05
MSTRG.32081,14.8091501659661,2.10016464354384,0.441618986166979,6.01152823922731e-08,4.65624351085599e-07
MSTRG.3209,25.1353166603819,2.44739682901811,0.195798246272448,1.44226567641967e-37,6.04621561504426e-35
MSTRG.32093,283.946720897618,2.92327433550134,0.227066963074426,9.03226908416773e-40,5.17307309913516e-37
MSTRG.32096,37.3078118228824,2.042854804781,0.543618026062074,5.80174919478291e-06,2.91983080763184e-05
MSTRG.32097,7.31044260327134,2.8388773944796,0.522151024089494,6.62714693857076e-10,7.67330020244992e-09
MSTRG.32099,221.027673334174,3.03336171420693,0.464825019090454,7.95609562364718e-13,1.56381623867337e-11
MSTRG.32106,103.323964624406,2.34442101341,0.450452214905171,3.96399664724171e-09,3.91622836888816e-08
MSTRG.32183,13.1024836685449,4.09589709544951,0.755751672847473,4.00061049323381e-10,4.83974860318813e-09
MSTRG.32184,270.415544615004,4.37094103269473,0.777655560992754,1.15279515761574e-10,1.53444393745619e-09
MSTRG.32185,169.851660842678,4.59076334098897,0.670754979349999,5.27034479332979e-14,1.27188902478316e-12
MSTRG.32187,18.0643131342239,4.7832134619254,0.924168425767238,9.00990127850915e-10,1.01377594241643e-08
MSTRG.32188,9.92774709422225,2.60151170011712,0.405725010405196,2.21712678617674e-12,4.05201094980184e-11
MSTRG.32246,50.1853277573922,2.76367998925233,0.359019616178008,1.95391970379276e-16,6.83183068228966e-15
MSTRG.32278,53.3539218167069,3.064308504901,0.364893517311809,5.80758907278979e-19,3.0670104163107e-17
MSTRG.32347,11.8434268254156,2.54908397435403,0.411245888963636,9.21554315967298e-12,1.5061931151324e-10
MSTRG.32349,10.7517090910047,4.87985212500361,0.695265064692275,1.29367250516477e-14,3.4093259073247e-13
MSTRG.32386,10.9463824489454,2.36840819771747,0.328810357772533,1.19175756445985e-14,3.16329174942528e-13
MSTRG.32409,20.4652953460982,2.65926636074259,0.32931956624084,1.03125541886883e-17,4.43287213032582e-16
MSTRG.32426,4.78465686583329,3.63828551573308,0.543352526530574,2.16316277709687e-13,4.7165067650331e-12
MSTRG.32476,7.47979362663467,3.48782408741522,0.455746147923339,2.24535271482234e-16,7.75085083153953e-15
MSTRG.32497,22.218239478711,2.1061252908135,0.30927079264998,2.94527863037341e-13,6.2803780925802e-12
MSTRG.32500,31.7862915527319,2.23009528158993,0.353445388697767,6.83884112256071e-12,1.14442236793337e-10
MSTRG.32509,3.05136366904593,3.01072038711079,0.54340722981746,3.33303358127688e-10,4.10089190768663e-09
MSTRG.32521,2.87200181188674,2.21519198850288,0.448159453738084,1.91192816593086e-08,1.64685583800605e-07
MSTRG.32523,4.87732289490642,2.62549049470826,0.457166867554706,1.37632344460132e-10,1.80771371289626e-09
MSTRG.32582,32.9305079188376,3.85279879544693,0.993695711689415,4.90942134283269e-07,3.14983763781869e-06
MSTRG.32596,3.81842768008715,2.10497583330723,1.424307171511,0.00251948231832796,0.00650531646406046
MSTRG.32622,1.66865127880161,2.15953130043046,0.577953431126424,5.07864703314724e-06,2.59444852959673e-05
MSTRG.32702,17.4399043610081,4.19569953166031,0.715036406749216,3.13579995037816e-11,4.62678407772777e-10
MSTRG.32760,3.93135077236516,3.09126579911267,0.479878724263395,1.35026773110704e-12,2.5633654069905e-11
MSTRG.32806,11.8299751821913,4.35028748587386,0.498608426742333,2.58070377681796e-20,1.60707103186103e-18
MSTRG.32827,30.7517321091844,2.12424625897466,0.462848812228311,1.2913136816802e-07,9.32608627403516e-07
MSTRG.32856,33.9327321761251,2.16211849525849,0.258550256520073,1.69212967624568e-18,8.34045589755809e-17
MSTRG.3289,44.3934425787467,2.54438804849982,0.48074490539591,1.91196448634321e-09,2.00847646273987e-08
MSTRG.32932,7.30503995911152,2.18740355877449,0.428727157935155,8.7475097208844e-09,8.09164547975531e-08
MSTRG.32975,1.74150530604187,2.87761199044601,0.939643248594606,2.06559593794477e-05,9.17581311127224e-05
MSTRG.33107,125.29380960356,2.17416596165883,0.276331906771073,9.71859501218551e-17,3.57064936627515e-15
MSTRG.33129,31.1755353731656,2.55242572113768,0.485490522992285,2.29341342093122e-09,2.36159441247777e-08
MSTRG.3318,30.7312151229626,2.38116350673363,0.360224508570895,7.58158765210358e-13,1.49731753416775e-11
MSTRG.33246,5.45936707663259,2.382617585784,0.471760842268984,8.49829539962545e-09,7.89704488414921e-08
MSTRG.33252,7.31511191103477,3.03368406228364,0.437261684770053,4.79790550411474e-14,1.16478823533923e-12
MSTRG.33302,2.05806645925548,2.12636398399408,0.696843789454137,6.53345684658328e-05,0.000256419736714084
MSTRG.33327,33.9897674084146,4.48059910678266,0.364831015692637,1.20914854687442e-36,4.59521649627117e-34
MSTRG.33328,7.16906949022895,3.58679693074289,0.634708464682493,1.40264711868147e-10,1.83872477221352e-09
